date	time	open	high	low	close	tickvolume	volume	spread
2018.06.15	16:39:00	1.16107	1.16137	1.16107	1.16129	138	0	2
2018.06.15	16:40:00	1.16129	1.16169	1.16125	1.16157	205	0	1
2018.06.15	16:41:00	1.16157	1.16161	1.16119	1.16127	97	0	1
2018.06.15	16:42:00	1.16128	1.16131	1.16109	1.16110	152	0	1
2018.06.15	16:43:00	1.16110	1.16132	1.16103	1.16127	134	0	1
2018.06.15	16:44:00	1.16127	1.16134	1.16088	1.16088	206	0	1
2018.06.15	16:45:00	1.16088	1.16094	1.16055	1.16068	250	0	2
2018.06.15	16:46:00	1.16069	1.16094	1.16069	1.16093	158	0	1
2018.06.15	16:47:00	1.16093	1.16103	1.16068	1.16085	203	0	1
2018.06.15	16:48:00	1.16085	1.16103	1.16080	1.16101	113	0	1
2018.06.15	16:49:00	1.16101	1.16134	1.16097	1.16110	245	0	1
2018.06.15	16:50:00	1.16111	1.16127	1.16074	1.16074	200	0	1
2018.06.15	16:51:00	1.16074	1.16076	1.16050	1.16058	185	0	1
2018.06.15	16:52:00	1.16058	1.16074	1.16046	1.16063	187	0	1
2018.06.15	16:53:00	1.16063	1.16074	1.16056	1.16066	169	0	2
2018.06.15	16:54:00	1.16066	1.16096	1.16053	1.16076	131	0	1
2018.06.15	16:55:00	1.16077	1.16093	1.16069	1.16082	139	0	1
2018.06.15	16:56:00	1.16081	1.16091	1.16079	1.16088	48	0	2
2018.06.15	16:57:00	1.16088	1.16109	1.16040	1.16040	172	0	1
2018.06.15	16:58:00	1.16040	1.16042	1.16011	1.16011	110	0	2
2018.06.15	16:59:00	1.16011	1.16014	1.15972	1.15986	158	0	1
2018.06.15	17:00:00	1.15985	1.16022	1.15965	1.15981	329	0	1
2018.06.15	17:01:00	1.15981	1.16013	1.15967	1.15981	236	0	1
2018.06.15	17:02:00	1.15981	1.15990	1.15963	1.15985	132	0	1
2018.06.15	17:03:00	1.15986	1.16031	1.15986	1.16025	199	0	1
2018.06.15	17:04:00	1.16025	1.16058	1.16016	1.16058	180	0	1
2018.06.15	17:05:00	1.16058	1.16091	1.16045	1.16088	159	0	1
2018.06.15	17:06:00	1.16088	1.16093	1.16061	1.16087	149	0	2
2018.06.15	17:07:00	1.16087	1.16089	1.16065	1.16065	109	0	1
2018.06.15	17:08:00	1.16066	1.16122	1.16065	1.16117	140	0	1
2018.06.15	17:09:00	1.16117	1.16130	1.16087	1.16096	142	0	1
2018.06.15	17:10:00	1.16096	1.16098	1.16080	1.16081	92	0	1
2018.06.15	17:11:00	1.16081	1.16127	1.16071	1.16123	143	0	1
2018.06.15	17:12:00	1.16123	1.16142	1.16117	1.16139	93	0	2
2018.06.15	17:13:00	1.16139	1.16161	1.16116	1.16140	186	0	1
2018.06.15	17:14:00	1.16140	1.16154	1.16136	1.16150	92	0	2
2018.06.15	17:15:00	1.16150	1.16182	1.16139	1.16180	166	0	1
2018.06.15	17:16:00	1.16180	1.16182	1.16167	1.16170	77	0	1
2018.06.15	17:17:00	1.16170	1.16197	1.16167	1.16188	77	0	1
2018.06.15	17:18:00	1.16187	1.16190	1.16173	1.16176	66	0	1
2018.06.15	17:19:00	1.16175	1.16175	1.16161	1.16166	46	0	1
2018.06.15	17:20:00	1.16166	1.16191	1.16166	1.16190	71	0	1
2018.06.15	17:21:00	1.16190	1.16204	1.16190	1.16193	69	0	1
2018.06.15	17:22:00	1.16192	1.16199	1.16189	1.16198	29	0	1
2018.06.15	17:23:00	1.16198	1.16219	1.16192	1.16208	68	0	1
2018.06.15	17:24:00	1.16208	1.16211	1.16198	1.16198	50	0	1
2018.06.15	17:25:00	1.16198	1.16223	1.16198	1.16218	65	0	1
2018.06.15	17:26:00	1.16218	1.16227	1.16208	1.16227	61	0	1
2018.06.15	17:27:00	1.16227	1.16231	1.16213	1.16213	37	0	1
2018.06.15	17:28:00	1.16213	1.16213	1.16175	1.16190	100	0	1
2018.06.15	17:29:00	1.16190	1.16196	1.16180	1.16181	75	0	1
2018.06.15	17:30:00	1.16181	1.16185	1.16154	1.16175	142	0	1
2018.06.15	17:31:00	1.16176	1.16179	1.16148	1.16163	145	0	1
2018.06.15	17:32:00	1.16163	1.16163	1.16126	1.16142	213	0	1
2018.06.15	17:33:00	1.16142	1.16166	1.16137	1.16160	113	0	1
2018.06.15	17:34:00	1.16160	1.16201	1.16151	1.16177	254	0	1
2018.06.15	17:35:00	1.16177	1.16177	1.16156	1.16161	133	0	1
2018.06.15	17:36:00	1.16159	1.16169	1.16149	1.16160	172	0	1
2018.06.15	17:37:00	1.16160	1.16174	1.16150	1.16168	174	0	1
2018.06.15	17:38:00	1.16168	1.16178	1.16152	1.16165	164	0	1
2018.06.15	17:39:00	1.16165	1.16193	1.16163	1.16181	217	0	1
2018.06.15	17:40:00	1.16180	1.16183	1.16155	1.16166	143	0	1
2018.06.15	17:41:00	1.16166	1.16182	1.16153	1.16162	141	0	1
2018.06.15	17:42:00	1.16162	1.16198	1.16162	1.16193	185	0	1
2018.06.15	17:43:00	1.16193	1.16217	1.16187	1.16198	132	0	2
2018.06.15	17:44:00	1.16198	1.16202	1.16185	1.16190	133	0	1
2018.06.15	17:45:00	1.16190	1.16222	1.16187	1.16219	173	0	1
2018.06.15	17:46:00	1.16219	1.16231	1.16208	1.16220	133	0	1
2018.06.15	17:47:00	1.16220	1.16221	1.16181	1.16196	225	0	1
2018.06.15	17:48:00	1.16196	1.16196	1.16173	1.16179	185	0	1
2018.06.15	17:49:00	1.16178	1.16178	1.16147	1.16168	216	0	1
2018.06.15	17:50:00	1.16168	1.16212	1.16168	1.16211	232	0	2
2018.06.15	17:51:00	1.16211	1.16218	1.16187	1.16218	170	0	1
2018.06.15	17:52:00	1.16218	1.16252	1.16218	1.16239	238	0	1
2018.06.15	17:53:00	1.16239	1.16270	1.16230	1.16240	195	0	1
2018.06.15	17:54:00	1.16240	1.16257	1.16215	1.16221	179	0	1
2018.06.15	17:55:00	1.16219	1.16219	1.16181	1.16187	231	0	1
2018.06.15	17:56:00	1.16188	1.16199	1.16176	1.16189	180	0	1
2018.06.15	17:57:00	1.16191	1.16200	1.16172	1.16178	195	0	1
2018.06.15	17:58:00	1.16178	1.16179	1.16158	1.16171	226	0	1
2018.06.15	17:59:00	1.16171	1.16186	1.16151	1.16177	167	0	1
2018.06.15	18:00:00	1.16177	1.16202	1.16156	1.16166	325	0	1
2018.06.15	18:01:00	1.16166	1.16177	1.16145	1.16170	192	0	1
2018.06.15	18:02:00	1.16172	1.16173	1.16127	1.16131	227	0	1
2018.06.15	18:03:00	1.16134	1.16135	1.16095	1.16106	170	0	1
2018.06.15	18:04:00	1.16106	1.16111	1.16083	1.16083	148	0	1
2018.06.15	18:05:00	1.16083	1.16106	1.16081	1.16082	155	0	1
2018.06.15	18:06:00	1.16082	1.16102	1.16079	1.16101	156	0	2
2018.06.15	18:07:00	1.16101	1.16122	1.16101	1.16118	190	0	1
2018.06.15	18:08:00	1.16117	1.16163	1.16116	1.16158	141	0	1
2018.06.15	18:09:00	1.16158	1.16185	1.16141	1.16183	144	0	1
2018.06.15	18:10:00	1.16183	1.16183	1.16140	1.16144	142	0	1
2018.06.15	18:11:00	1.16144	1.16195	1.16139	1.16190	205	0	1
2018.06.15	18:12:00	1.16190	1.16190	1.16165	1.16166	93	0	1
2018.06.15	18:13:00	1.16166	1.16178	1.16157	1.16164	98	0	1
2018.06.15	18:14:00	1.16164	1.16167	1.16145	1.16163	109	0	1
2018.06.15	18:15:00	1.16165	1.16186	1.16165	1.16170	75	0	1
2018.06.15	18:16:00	1.16170	1.16180	1.16161	1.16176	81	0	1
2018.06.15	18:17:00	1.16176	1.16203	1.16174	1.16194	105	0	1
2018.06.15	18:18:00	1.16194	1.16218	1.16187	1.16212	193	0	1
2018.06.15	18:19:00	1.16212	1.16213	1.16193	1.16200	100	0	1
2018.06.15	18:20:00	1.16200	1.16202	1.16173	1.16178	75	0	1
2018.06.15	18:21:00	1.16178	1.16180	1.16158	1.16173	112	0	2
2018.06.15	18:22:00	1.16173	1.16180	1.16143	1.16147	94	0	1
2018.06.15	18:23:00	1.16146	1.16160	1.16144	1.16145	128	0	2
2018.06.15	18:24:00	1.16145	1.16172	1.16143	1.16169	102	0	2
2018.06.15	18:25:00	1.16168	1.16195	1.16164	1.16187	149	0	1
2018.06.15	18:26:00	1.16187	1.16188	1.16161	1.16166	77	0	2
2018.06.15	18:27:00	1.16166	1.16176	1.16165	1.16167	93	0	2
2018.06.15	18:28:00	1.16167	1.16202	1.16167	1.16202	99	0	1
2018.06.15	18:29:00	1.16202	1.16227	1.16202	1.16223	117	0	1
2018.06.15	18:30:00	1.16223	1.16223	1.16182	1.16183	131	0	1
2018.06.15	18:31:00	1.16183	1.16183	1.16160	1.16177	120	0	1
2018.06.15	18:32:00	1.16177	1.16206	1.16173	1.16206	137	0	1
2018.06.15	18:33:00	1.16206	1.16210	1.16196	1.16200	78	0	2
2018.06.15	18:34:00	1.16200	1.16234	1.16198	1.16230	76	0	1
2018.06.15	18:35:00	1.16230	1.16232	1.16212	1.16227	85	0	1
2018.06.15	18:36:00	1.16227	1.16242	1.16220	1.16231	87	0	1
2018.06.15	18:37:00	1.16231	1.16267	1.16231	1.16235	178	0	1
2018.06.15	18:38:00	1.16235	1.16239	1.16220	1.16223	68	0	1
2018.06.15	18:39:00	1.16222	1.16234	1.16206	1.16225	120	0	1
2018.06.15	18:40:00	1.16225	1.16233	1.16201	1.16205	223	0	1
2018.06.15	18:41:00	1.16205	1.16240	1.16203	1.16238	142	0	1
2018.06.15	18:42:00	1.16237	1.16261	1.16232	1.16254	113	0	1
2018.06.15	18:43:00	1.16254	1.16254	1.16219	1.16233	109	0	1
2018.06.15	18:44:00	1.16232	1.16246	1.16221	1.16245	86	0	1
2018.06.15	18:45:00	1.16245	1.16246	1.16198	1.16218	167	0	1
2018.06.15	18:46:00	1.16218	1.16243	1.16213	1.16243	103	0	1
2018.06.15	18:47:00	1.16243	1.16243	1.16210	1.16214	93	0	1
2018.06.15	18:48:00	1.16212	1.16222	1.16208	1.16214	60	0	1
2018.06.15	18:49:00	1.16214	1.16232	1.16205	1.16222	83	0	1
2018.06.15	18:50:00	1.16222	1.16222	1.16199	1.16201	57	0	1
2018.06.15	18:51:00	1.16201	1.16214	1.16173	1.16177	136	0	1
2018.06.15	18:52:00	1.16177	1.16188	1.16172	1.16177	74	0	1
2018.06.15	18:53:00	1.16177	1.16194	1.16170	1.16192	81	0	1
2018.06.15	18:54:00	1.16193	1.16204	1.16190	1.16203	84	0	1
2018.06.15	18:55:00	1.16203	1.16203	1.16181	1.16202	43	0	1
2018.06.15	18:56:00	1.16202	1.16209	1.16180	1.16187	78	0	1
2018.06.15	18:57:00	1.16187	1.16188	1.16165	1.16175	115	0	1
2018.06.15	18:58:00	1.16175	1.16175	1.16161	1.16171	82	0	1
2018.06.15	18:59:00	1.16171	1.16172	1.16150	1.16154	141	0	2
2018.06.15	19:00:00	1.16154	1.16175	1.16154	1.16170	133	0	1
2018.06.15	19:01:00	1.16170	1.16180	1.16162	1.16168	93	0	1
2018.06.15	19:02:00	1.16168	1.16169	1.16150	1.16151	38	0	1
2018.06.15	19:03:00	1.16152	1.16167	1.16144	1.16147	60	0	1
2018.06.15	19:04:00	1.16148	1.16162	1.16148	1.16148	79	0	1
2018.06.15	19:05:00	1.16148	1.16156	1.16133	1.16139	85	0	1
2018.06.15	19:06:00	1.16139	1.16143	1.16133	1.16137	105	0	1
2018.06.15	19:07:00	1.16137	1.16137	1.16120	1.16128	40	0	1
2018.06.15	19:08:00	1.16129	1.16145	1.16123	1.16127	111	0	1
2018.06.15	19:09:00	1.16127	1.16135	1.16120	1.16123	67	0	1
2018.06.15	19:10:00	1.16123	1.16126	1.16102	1.16110	93	0	2
2018.06.15	19:11:00	1.16110	1.16111	1.16080	1.16082	112	0	1
2018.06.15	19:12:00	1.16082	1.16087	1.16068	1.16072	84	0	1
2018.06.15	19:13:00	1.16072	1.16073	1.16043	1.16043	118	0	1
2018.06.15	19:14:00	1.16043	1.16051	1.16023	1.16033	135	0	1
2018.06.15	19:15:00	1.16033	1.16070	1.16033	1.16067	146	0	1
2018.06.15	19:16:00	1.16067	1.16083	1.16063	1.16082	74	0	1
2018.06.15	19:17:00	1.16082	1.16107	1.16081	1.16086	123	0	1
2018.06.15	19:18:00	1.16086	1.16096	1.16076	1.16095	87	0	1
2018.06.15	19:19:00	1.16095	1.16104	1.16093	1.16093	50	0	1
2018.06.15	19:20:00	1.16093	1.16096	1.16073	1.16083	68	0	1
2018.06.15	19:21:00	1.16083	1.16083	1.16063	1.16083	93	0	1
2018.06.15	19:22:00	1.16083	1.16109	1.16080	1.16086	76	0	2
2018.06.15	19:23:00	1.16086	1.16086	1.16054	1.16055	75	0	1
2018.06.15	19:24:00	1.16055	1.16072	1.16052	1.16067	139	0	1
2018.06.15	19:25:00	1.16067	1.16073	1.16062	1.16068	43	0	2
2018.06.15	19:26:00	1.16068	1.16073	1.16063	1.16070	57	0	1
2018.06.15	19:27:00	1.16070	1.16078	1.16059	1.16073	49	0	1
2018.06.15	19:28:00	1.16073	1.16080	1.16058	1.16059	59	0	1
2018.06.15	19:29:00	1.16059	1.16072	1.16049	1.16052	74	0	1
2018.06.15	19:30:00	1.16052	1.16058	1.16041	1.16054	112	0	1
2018.06.15	19:31:00	1.16054	1.16073	1.16041	1.16073	115	0	1
2018.06.15	19:32:00	1.16073	1.16074	1.16046	1.16053	107	0	1
2018.06.15	19:33:00	1.16052	1.16064	1.16048	1.16063	56	0	2
2018.06.15	19:34:00	1.16063	1.16074	1.16059	1.16062	69	0	1
2018.06.15	19:35:00	1.16062	1.16073	1.16055	1.16062	63	0	2
2018.06.15	19:36:00	1.16062	1.16090	1.16062	1.16082	139	0	1
2018.06.15	19:37:00	1.16081	1.16083	1.16073	1.16081	64	0	1
2018.06.15	19:38:00	1.16081	1.16093	1.16081	1.16088	83	0	1
2018.06.15	19:39:00	1.16087	1.16087	1.16073	1.16083	78	0	1
2018.06.15	19:40:00	1.16082	1.16096	1.16071	1.16096	72	0	1
2018.06.15	19:41:00	1.16096	1.16106	1.16088	1.16096	81	0	1
2018.06.15	19:42:00	1.16097	1.16098	1.16084	1.16086	70	0	2
2018.06.15	19:43:00	1.16086	1.16089	1.16076	1.16083	39	0	1
2018.06.15	19:44:00	1.16082	1.16088	1.16076	1.16086	60	0	2
2018.06.15	19:45:00	1.16086	1.16089	1.16063	1.16077	67	0	1
2018.06.15	19:46:00	1.16077	1.16077	1.16050	1.16058	77	0	1
2018.06.15	19:47:00	1.16058	1.16066	1.16037	1.16052	76	0	1
2018.06.15	19:48:00	1.16052	1.16061	1.16046	1.16054	56	0	1
2018.06.15	19:49:00	1.16054	1.16054	1.16028	1.16035	61	0	2
2018.06.15	19:50:00	1.16036	1.16039	1.16024	1.16027	59	0	1
2018.06.15	19:51:00	1.16027	1.16040	1.16023	1.16026	57	0	1
2018.06.15	19:52:00	1.16026	1.16048	1.16026	1.16048	44	0	1
2018.06.15	19:53:00	1.16048	1.16048	1.16017	1.16019	46	0	1
2018.06.15	19:54:00	1.16019	1.16041	1.16019	1.16041	23	0	1
2018.06.15	19:55:00	1.16041	1.16056	1.16040	1.16056	39	0	1
2018.06.15	19:56:00	1.16055	1.16057	1.16034	1.16042	56	0	1
2018.06.15	19:57:00	1.16042	1.16054	1.16039	1.16049	34	0	2
2018.06.15	19:58:00	1.16049	1.16055	1.16046	1.16054	44	0	1
2018.06.15	19:59:00	1.16052	1.16069	1.16049	1.16050	86	0	1
2018.06.15	20:00:00	1.16050	1.16075	1.16050	1.16051	130	0	1
2018.06.15	20:01:00	1.16052	1.16052	1.16044	1.16049	49	0	1
2018.06.15	20:02:00	1.16049	1.16051	1.16040	1.16044	45	0	2
2018.06.15	20:03:00	1.16044	1.16045	1.16034	1.16042	30	0	2
2018.06.15	20:04:00	1.16042	1.16055	1.16041	1.16050	42	0	2
2018.06.15	20:05:00	1.16050	1.16059	1.16049	1.16056	31	0	1
2018.06.15	20:06:00	1.16056	1.16061	1.16049	1.16059	52	0	1
2018.06.15	20:07:00	1.16059	1.16060	1.16050	1.16050	13	0	1
2018.06.15	20:08:00	1.16050	1.16056	1.16050	1.16051	22	0	2
2018.06.15	20:09:00	1.16051	1.16056	1.16050	1.16056	29	0	2
2018.06.15	20:10:00	1.16056	1.16064	1.16049	1.16064	58	0	1
2018.06.15	20:11:00	1.16064	1.16074	1.16063	1.16069	42	0	1
2018.06.15	20:12:00	1.16069	1.16069	1.16061	1.16064	26	0	1
2018.06.15	20:13:00	1.16064	1.16067	1.16061	1.16063	19	0	1
2018.06.15	20:14:00	1.16063	1.16063	1.16053	1.16053	17	0	2
2018.06.15	20:15:00	1.16053	1.16054	1.16041	1.16044	22	0	1
2018.06.15	20:16:00	1.16044	1.16044	1.16036	1.16043	19	0	1
2018.06.15	20:17:00	1.16044	1.16045	1.16036	1.16039	23	0	1
2018.06.15	20:18:00	1.16039	1.16045	1.16038	1.16038	16	0	2
2018.06.15	20:19:00	1.16038	1.16038	1.16022	1.16023	24	0	1
2018.06.15	20:20:00	1.16023	1.16029	1.16020	1.16020	20	0	1
2018.06.15	20:21:00	1.16021	1.16023	1.16014	1.16018	47	0	1
2018.06.15	20:22:00	1.16017	1.16018	1.16010	1.16011	41	0	2
2018.06.15	20:23:00	1.16012	1.16021	1.16004	1.16006	44	0	1
2018.06.15	20:24:00	1.16006	1.16013	1.16004	1.16004	41	0	1
2018.06.15	20:25:00	1.16004	1.16022	1.16002	1.16019	52	0	1
2018.06.15	20:26:00	1.16019	1.16019	1.16009	1.16019	18	0	1
2018.06.15	20:27:00	1.16019	1.16050	1.16019	1.16040	66	0	1
2018.06.15	20:28:00	1.16040	1.16040	1.16021	1.16029	60	0	1
2018.06.15	20:29:00	1.16029	1.16034	1.16021	1.16030	65	0	1
2018.06.15	20:30:00	1.16029	1.16043	1.16029	1.16038	134	0	1
2018.06.15	20:31:00	1.16038	1.16054	1.16031	1.16044	83	0	1
2018.06.15	20:32:00	1.16044	1.16056	1.16042	1.16054	98	0	1
2018.06.15	20:33:00	1.16054	1.16059	1.16052	1.16052	51	0	1
2018.06.15	20:34:00	1.16052	1.16062	1.16049	1.16060	48	0	1
2018.06.15	20:35:00	1.16060	1.16069	1.16057	1.16066	31	0	1
2018.06.15	20:36:00	1.16065	1.16065	1.16041	1.16041	37	0	2
2018.06.15	20:37:00	1.16041	1.16053	1.16041	1.16053	38	0	2
2018.06.15	20:38:00	1.16053	1.16078	1.16049	1.16073	59	0	1
2018.06.15	20:39:00	1.16073	1.16078	1.16070	1.16070	36	0	1
2018.06.15	20:40:00	1.16069	1.16081	1.16069	1.16078	48	0	1
2018.06.15	20:41:00	1.16078	1.16078	1.16059	1.16069	57	0	1
2018.06.15	20:42:00	1.16069	1.16070	1.16060	1.16061	30	0	2
2018.06.15	20:43:00	1.16061	1.16070	1.16061	1.16063	27	0	2
2018.06.15	20:44:00	1.16063	1.16073	1.16060	1.16073	33	0	2
2018.06.15	20:45:00	1.16073	1.16078	1.16065	1.16072	46	0	1
2018.06.15	20:46:00	1.16073	1.16074	1.16059	1.16059	51	0	1
2018.06.15	20:47:00	1.16059	1.16059	1.16040	1.16042	43	0	2
2018.06.15	20:48:00	1.16043	1.16050	1.16043	1.16049	13	0	3
2018.06.15	20:49:00	1.16049	1.16065	1.16049	1.16064	42	0	2
2018.06.15	20:50:00	1.16064	1.16066	1.16054	1.16055	28	0	2
2018.06.15	20:51:00	1.16055	1.16066	1.16055	1.16064	34	0	1
2018.06.15	20:52:00	1.16064	1.16082	1.16064	1.16074	39	0	1
2018.06.15	20:53:00	1.16074	1.16077	1.16066	1.16074	33	0	1
2018.06.15	20:54:00	1.16074	1.16075	1.16066	1.16071	26	0	2
2018.06.15	20:55:00	1.16071	1.16071	1.16065	1.16071	10	0	2
2018.06.15	20:56:00	1.16071	1.16080	1.16060	1.16075	53	0	1
2018.06.15	20:57:00	1.16075	1.16096	1.16075	1.16096	71	0	1
2018.06.15	20:58:00	1.16096	1.16101	1.16096	1.16101	28	0	1
2018.06.15	20:59:00	1.16101	1.16106	1.16098	1.16104	44	0	1
2018.06.15	21:00:00	1.16104	1.16125	1.16104	1.16124	79	0	1
2018.06.15	21:01:00	1.16124	1.16124	1.16115	1.16115	52	0	1
2018.06.15	21:02:00	1.16115	1.16115	1.16094	1.16098	66	0	2
2018.06.15	21:03:00	1.16098	1.16103	1.16093	1.16094	30	0	1
2018.06.15	21:04:00	1.16094	1.16095	1.16092	1.16094	13	0	2
2018.06.15	21:05:00	1.16094	1.16114	1.16094	1.16098	58	0	2
2018.06.15	21:06:00	1.16098	1.16102	1.16087	1.16089	58	0	2
2018.06.15	21:07:00	1.16089	1.16091	1.16078	1.16091	39	0	1
2018.06.15	21:08:00	1.16091	1.16109	1.16086	1.16109	43	0	1
2018.06.15	21:09:00	1.16109	1.16129	1.16109	1.16126	31	0	1
2018.06.15	21:10:00	1.16126	1.16137	1.16125	1.16134	27	0	1
2018.06.15	21:11:00	1.16134	1.16148	1.16131	1.16144	51	0	1
2018.06.15	21:12:00	1.16144	1.16147	1.16122	1.16127	50	0	1
2018.06.15	21:13:00	1.16127	1.16127	1.16110	1.16113	44	0	1
2018.06.15	21:14:00	1.16113	1.16122	1.16106	1.16118	37	0	3
2018.06.15	21:15:00	1.16118	1.16125	1.16118	1.16123	19	0	1
2018.06.15	21:16:00	1.16123	1.16133	1.16121	1.16124	19	0	1
2018.06.15	21:17:00	1.16124	1.16128	1.16114	1.16114	24	0	3
2018.06.15	21:18:00	1.16114	1.16124	1.16111	1.16123	25	0	1
2018.06.15	21:19:00	1.16123	1.16145	1.16123	1.16134	57	0	2
2018.06.15	21:20:00	1.16135	1.16138	1.16125	1.16130	87	0	1
2018.06.15	21:21:00	1.16130	1.16130	1.16113	1.16117	36	0	2
2018.06.15	21:22:00	1.16117	1.16121	1.16101	1.16103	47	0	2
2018.06.15	21:23:00	1.16103	1.16114	1.16103	1.16108	32	0	2
2018.06.15	21:24:00	1.16108	1.16108	1.16093	1.16093	17	0	2
2018.06.15	21:25:00	1.16093	1.16107	1.16093	1.16100	47	0	2
2018.06.15	21:26:00	1.16100	1.16102	1.16092	1.16092	11	0	2
2018.06.15	21:27:00	1.16092	1.16092	1.16079	1.16085	35	0	2
2018.06.15	21:28:00	1.16085	1.16095	1.16071	1.16073	46	0	1
2018.06.15	21:29:00	1.16073	1.16086	1.16071	1.16080	60	0	1
2018.06.15	21:30:00	1.16080	1.16093	1.16071	1.16080	80	0	1
2018.06.15	21:31:00	1.16080	1.16095	1.16080	1.16095	39	0	2
2018.06.15	21:32:00	1.16095	1.16105	1.16088	1.16099	56	0	2
2018.06.15	21:33:00	1.16099	1.16115	1.16092	1.16111	61	0	1
2018.06.15	21:34:00	1.16111	1.16121	1.16107	1.16114	36	0	2
2018.06.15	21:35:00	1.16114	1.16116	1.16102	1.16102	58	0	1
2018.06.15	21:36:00	1.16102	1.16113	1.16102	1.16104	41	0	1
2018.06.15	21:37:00	1.16104	1.16123	1.16104	1.16114	53	0	2
2018.06.15	21:38:00	1.16114	1.16114	1.16101	1.16103	25	0	2
2018.06.15	21:39:00	1.16103	1.16106	1.16091	1.16095	72	0	1
2018.06.15	21:40:00	1.16095	1.16104	1.16094	1.16102	42	0	1
2018.06.15	21:41:00	1.16102	1.16107	1.16096	1.16096	35	0	1
2018.06.15	21:42:00	1.16095	1.16099	1.16073	1.16075	50	0	1
2018.06.15	21:43:00	1.16074	1.16091	1.16067	1.16081	110	0	2
2018.06.15	21:44:00	1.16081	1.16085	1.16077	1.16077	18	0	2
2018.06.15	21:45:00	1.16078	1.16085	1.16078	1.16085	16	0	3
2018.06.15	21:46:00	1.16086	1.16092	1.16076	1.16083	38	0	3
2018.06.15	21:47:00	1.16084	1.16088	1.16075	1.16075	26	0	1
2018.06.15	21:48:00	1.16075	1.16076	1.16071	1.16074	16	0	1
2018.06.15	21:49:00	1.16074	1.16091	1.16073	1.16090	66	0	2
2018.06.15	21:50:00	1.16090	1.16100	1.16090	1.16094	35	0	3
2018.06.15	21:51:00	1.16094	1.16097	1.16093	1.16094	12	0	1
2018.06.15	21:52:00	1.16094	1.16106	1.16091	1.16106	34	0	1
2018.06.15	21:53:00	1.16106	1.16106	1.16092	1.16101	46	0	2
2018.06.15	21:54:00	1.16101	1.16101	1.16092	1.16099	20	0	1
2018.06.15	21:55:00	1.16099	1.16103	1.16095	1.16095	31	0	3
2018.06.15	21:56:00	1.16095	1.16099	1.16073	1.16080	63	0	1
2018.06.15	21:57:00	1.16080	1.16082	1.16063	1.16075	74	0	2
2018.06.15	21:58:00	1.16075	1.16075	1.16061	1.16073	74	0	1
2018.06.15	21:59:00	1.16072	1.16078	1.16058	1.16061	120	0	1
2018.06.15	22:00:00	1.16060	1.16087	1.16056	1.16085	102	0	1
2018.06.15	22:01:00	1.16085	1.16114	1.16085	1.16114	56	0	1
2018.06.15	22:02:00	1.16114	1.16119	1.16111	1.16117	37	0	1
2018.06.15	22:03:00	1.16117	1.16123	1.16117	1.16119	23	0	2
2018.06.15	22:04:00	1.16120	1.16144	1.16119	1.16144	53	0	1
2018.06.15	22:05:00	1.16144	1.16144	1.16105	1.16107	51	0	1
2018.06.15	22:06:00	1.16107	1.16114	1.16086	1.16099	112	0	1
2018.06.15	22:07:00	1.16099	1.16104	1.16089	1.16102	69	0	1
2018.06.15	22:08:00	1.16102	1.16110	1.16089	1.16089	78	0	1
2018.06.15	22:09:00	1.16089	1.16104	1.16089	1.16100	47	0	1
2018.06.15	22:10:00	1.16100	1.16103	1.16073	1.16077	74	0	1
2018.06.15	22:11:00	1.16077	1.16080	1.16054	1.16063	85	0	1
2018.06.15	22:12:00	1.16063	1.16073	1.16059	1.16069	27	0	2
2018.06.15	22:13:00	1.16069	1.16085	1.16065	1.16075	29	0	1
2018.06.15	22:14:00	1.16075	1.16085	1.16058	1.16065	73	0	1
2018.06.15	22:15:00	1.16065	1.16073	1.16065	1.16073	19	0	2
2018.06.15	22:16:00	1.16073	1.16080	1.16070	1.16074	39	0	1
2018.06.15	22:17:00	1.16074	1.16082	1.16060	1.16068	36	0	1
2018.06.15	22:18:00	1.16068	1.16072	1.16047	1.16060	84	0	1
2018.06.15	22:19:00	1.16060	1.16069	1.16060	1.16065	22	0	2
2018.06.15	22:20:00	1.16065	1.16074	1.16063	1.16069	18	0	1
2018.06.15	22:21:00	1.16068	1.16069	1.16060	1.16061	15	0	2
2018.06.15	22:22:00	1.16061	1.16066	1.16039	1.16058	66	0	2
2018.06.15	22:23:00	1.16058	1.16061	1.16050	1.16050	23	0	1
2018.06.15	22:24:00	1.16050	1.16050	1.16042	1.16044	14	0	1
2018.06.15	22:25:00	1.16044	1.16054	1.16041	1.16046	32	0	1
2018.06.15	22:26:00	1.16046	1.16056	1.16041	1.16054	39	0	1
2018.06.15	22:27:00	1.16054	1.16056	1.16052	1.16055	14	0	2
2018.06.15	22:28:00	1.16055	1.16056	1.16040	1.16045	42	0	1
2018.06.15	22:29:00	1.16045	1.16054	1.16044	1.16052	47	0	2
2018.06.15	22:30:00	1.16052	1.16067	1.16041	1.16067	56	0	1
2018.06.15	22:31:00	1.16067	1.16076	1.16067	1.16075	8	0	3
2018.06.15	22:32:00	1.16075	1.16086	1.16072	1.16085	28	0	2
2018.06.15	22:33:00	1.16085	1.16116	1.16083	1.16112	57	0	1
2018.06.15	22:34:00	1.16112	1.16122	1.16108	1.16117	33	0	2
2018.06.15	22:35:00	1.16117	1.16117	1.16115	1.16115	5	0	2
2018.06.15	22:36:00	1.16115	1.16115	1.16097	1.16101	25	0	2
